id;age;competition;datetime;days_since_last_run;dt_actual_off;encuentro;equipo_local;equipo_visitante;es_fila;event;event_id;full_description;id_competition;id_local;id_partido;id_visitante;in_play;jockey_name;lastpricetraded;latest_taken;nombre;number_of_active_runners;number_of_winners;odds_back;odds_back_1;odds_back_2;odds_back_3;odds_lay;odds_lay_1;odds_lay_2;odds_lay_3;official_rating;partido;player;scheduled_off;selection;selection_id;sex_type;simbolo;size_back_1;size_back_2;size_back_3;size_lay_1;size_lay_2;size_lay_3;sortPriority;sports_id;sports_id_event;status;status_selection;trainer_name;type;ultima;unico;unico_evento;volume_matched;volume_matched_selection;weight_units;weight_unitsform;weight_value;win_flag;yyyymmdd;event_id_selection
3271353;;Elite Friendlies;1659897208.44839;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.34;1659896984.671;fila;2.0;1.0;1.21;1.21;1.2;1.19;1.24;1.24;1.25;1.26;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;392.28;394.12;159.09;440.09;409.17;27.77;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;1524.67;1183.03;;;;0.0;20220807.0;1.201838321
3271354;;Elite Friendlies;1659897208.450393;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;5.0;1659896984.671;fila;2.0;1.0;5.2;5.2;5.1;5.0;5.8;5.8;5.9;6.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;57.68;57.29;97.84;34.0;38.86;61.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;1524.67;341.63;;;;0.0;20220807.0;1.201838321
3272848;;Elite Friendlies;1659897264.584216;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.22;1659897261.914;fila;2.0;1.0;1.19;1.19;1.18;1.17;1.22;1.22;1.24;1.25;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;44.97;477.51;267.6;28.48;34.87;42.17;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;1597.29;1255.65;;;;0.0;20220807.0;1.201838321
3272849;;Elite Friendlies;1659897264.586717;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;5.0;1659897261.914;fila;2.0;1.0;5.3;5.3;5.2;5.1;7.0;7.0;;;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;3.14;63.92;98.74;;;;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;1597.29;341.63;;;;0.0;20220807.0;1.201838321
3272991;;Elite Friendlies;1659897270.261934;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.22;1659897267.424;fila;2.0;1.0;1.19;1.19;1.18;1.17;1.24;1.24;1.25;1.41;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;44.97;477.51;267.6;34.87;42.17;2.76;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;1597.99;1256.36;;;;0.0;20220807.0;1.201838321
3272992;;Elite Friendlies;1659897270.261934;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;5.0;1659897267.424;fila;2.0;1.0;5.5;5.5;5.3;5.2;6.4;6.4;7.0;;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;8.0;3.14;63.92;;;;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;1597.99;341.63;;;;0.0;20220807.0;1.201838321
3273166;;Elite Friendlies;1659897275.887121;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.22;1659897274.438;fila;2.0;1.0;1.19;1.19;1.18;1.17;1.22;1.22;1.23;1.24;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;44.97;477.51;267.6;33.05;28.13;34.87;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;1599.99;1258.36;;;;0.0;20220807.0;1.201838321
3273167;;Elite Friendlies;1659897275.889622;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;5.0;1659897274.438;fila;2.0;1.0;5.3;5.3;5.2;5.1;6.4;6.4;7.0;;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;11.12;63.92;98.74;;;;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;1599.99;341.63;;;;0.0;20220807.0;1.201838321
3273339;;Elite Friendlies;1659897281.449815;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.22;1659897279.546;fila;2.0;1.0;1.19;1.19;1.18;1.17;1.22;1.22;1.23;1.24;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;44.97;477.51;267.6;32.04;69.18;55.95;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;1602.0;1260.37;;;;0.0;20220807.0;1.201838321
3273340;;Elite Friendlies;1659897281.449815;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;5.0;1659897279.546;fila;2.0;1.0;5.4;5.4;5.3;5.2;6.4;6.4;7.0;;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;17.06;11.12;63.92;;;;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;1602.0;341.63;;;;0.0;20220807.0;1.201838321
3280606;;Elite Friendlies;1659897577.747678;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.17;1659897576.488;fila;2.0;1.0;1.17;1.17;1.16;1.15;1.18;1.18;1.19;;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;1200.57;34.32;397.0;;;;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;1829.38;1487.74;;;;0.0;20220807.0;1.201838321
3280607;;Elite Friendlies;1659897577.747678;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;5.0;1659897576.488;fila;2.0;1.0;6.8;6.8;6.6;6.4;7.4;7.4;7.6;7.8;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;49.33;101.89;87.24;38.0;35.0;30.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;1829.38;341.63;;;;0.0;20220807.0;1.201838321
3280736;;Elite Friendlies;1659897583.320413;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.17;1659897581.596;fila;2.0;1.0;1.17;1.17;1.16;1.15;1.18;1.18;1.19;;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;1140.31;34.32;397.0;;;;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;1949.9;1608.26;;;;0.0;20220807.0;1.201838321
3280737;;Elite Friendlies;1659897583.320413;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;5.0;1659897581.596;fila;2.0;1.0;6.8;6.8;6.6;6.4;7.4;7.4;7.6;7.8;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;49.33;95.76;87.24;38.0;35.0;30.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;1949.9;341.63;;;;0.0;20220807.0;1.201838321
3280856;;Elite Friendlies;1659897588.903074;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.17;1659897588.407;fila;2.0;1.0;1.17;1.17;1.16;1.15;1.18;1.18;1.19;1.2;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;697.75;23.97;397.0;419.99;390.09;2.53;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;2835.02;2493.38;;;;0.0;20220807.0;1.201838321
3280857;;Elite Friendlies;1659897588.903074;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;5.0;1659897588.407;fila;2.0;1.0;6.8;6.8;6.6;6.4;7.2;7.2;7.6;7.8;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;87.72;112.92;87.24;3.72;35.0;33.64;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;2835.02;341.63;;;;0.0;20220807.0;1.201838321
3281262;;Elite Friendlies;1659897605.837794;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.17;1659897604.016;fila;2.0;1.0;1.17;1.17;1.16;1.15;1.18;1.18;1.19;1.2;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;1918.74;23.97;397.0;437.15;390.09;2.53;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;2902.79;2557.78;;;;0.0;20220807.0;1.201838321
3281263;;Elite Friendlies;1659897605.840294;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;6.8;1659897604.016;fila;2.0;1.0;6.8;6.8;6.6;6.4;7.2;7.2;7.4;7.6;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;45.31;112.92;87.24;3.72;38.0;35.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;2902.79;345.0;;;;0.0;20220807.0;1.201838321
3284555;;Elite Friendlies;1659897751.010891;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.16;1659897749.213;fila;2.0;1.0;1.16;1.16;1.14;1.13;1.17;1.17;1.18;1.19;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;1517.6;383.0;609.11;465.2;435.44;21.09;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;2909.43;2564.43;;;;0.0;20220807.0;1.201838321
3284556;;Elite Friendlies;1659897751.010891;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;6.8;1659897749.213;fila;2.0;1.0;7.0;7.0;6.8;6.6;7.8;7.8;8.0;8.2;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;101.77;87.39;92.84;33.64;31.7;26.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;2909.43;345.0;;;;0.0;20220807.0;1.201838321
3286304;;Elite Friendlies;1659897823.642909;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.15;1659897821.899;fila;2.0;1.0;1.13;1.13;1.12;1.11;1.15;1.15;1.16;1.17;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;413.56;671.62;287.69;336.68;481.48;411.09;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;2978.07;2633.06;;;;0.0;20220807.0;1.201838321
3286305;;Elite Friendlies;1659897823.642909;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;6.8;1659897821.899;fila;2.0;1.0;7.6;7.6;7.4;7.2;8.6;8.6;8.8;9.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;33.0;36.0;47.79;24.0;22.0;20.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;2978.07;345.0;;;;0.0;20220807.0;1.201838321
3286456;;Elite Friendlies;1659897829.278127;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.15;1659897827.807;fila;2.0;1.0;1.13;1.13;1.12;1.11;1.15;1.15;1.16;1.17;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;413.56;625.22;281.89;389.94;457.37;453.26;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3131.35;2786.34;;;;0.0;20220807.0;1.201838321
3286457;;Elite Friendlies;1659897829.278127;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;6.8;1659897827.807;fila;2.0;1.0;7.6;7.6;7.4;7.2;8.6;8.6;8.8;9.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;145.46;43.49;65.21;24.0;22.0;20.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3131.35;345.0;;;;0.0;20220807.0;1.201838321
3287032;;Elite Friendlies;1659897851.688892;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.15;1659897851.144;fila;2.0;1.0;1.13;1.13;1.12;1.11;1.15;1.15;1.16;1.17;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;413.56;625.22;281.89;186.71;47.45;63.26;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3132.55;2787.54;;;;0.0;20220807.0;1.201838321
3287033;;Elite Friendlies;1659897851.688892;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;6.8;1659897851.144;fila;2.0;1.0;7.8;7.8;7.6;7.4;8.4;8.4;8.6;8.8;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;21.17;112.46;7.49;25.0;27.48;22.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3132.55;345.0;;;;0.0;20220807.0;1.201838321
3290725;;Elite Friendlies;1659898002.311632;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.15;1659897998.548;fila;2.0;1.0;1.12;1.12;1.11;1.1;1.13;1.13;1.14;1.15;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;29.91;411.0;638.49;360.66;877.39;419.8;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3134.99;2787.54;;;;0.0;20220807.0;1.201838321
3290726;;Elite Friendlies;1659898002.311632;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;8.8;1659897998.548;fila;2.0;1.0;8.8;8.8;8.6;8.4;9.4;9.4;9.6;9.8;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;8.0;104.93;124.3;19.0;19.53;16.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3134.99;347.45;;;;0.0;20220807.0;1.201838321
3292572;;Elite Friendlies;1659898080.199403;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.15;1659898076.356;fila;2.0;1.0;1.11;1.11;1.1;1.09;1.13;1.13;1.14;1.15;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;411.0;638.49;339.18;1183.33;497.84;362.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3144.99;2787.54;;;;0.0;20220807.0;1.201838321
3292573;;Elite Friendlies;1659898080.201903;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;9.0;1659898076.356;fila;2.0;1.0;9.0;9.0;8.8;8.6;10.0;10.0;10.5;11.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;90.0;145.79;152.13;41.74;30.0;32.49;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3144.99;357.45;;;;0.0;20220807.0;1.201838321
3304082;;Elite Friendlies;1659898594.193986;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.09;1659898593.707;fila;2.0;1.0;1.09;1.09;1.08;1.07;1.1;1.1;1.11;1.12;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;22.03;720.75;746.11;917.83;602.01;750.99;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3176.1;2818.65;;;;0.0;20220807.0;1.201838321
3304083;;Elite Friendlies;1659898594.196486;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;9.0;1659898593.707;fila;2.0;1.0;11.0;11.0;10.5;10.0;12.5;12.5;13.0;13.5;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;53.83;137.2;76.99;22.42;19.43;15.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3176.1;357.45;;;;0.0;20220807.0;1.201838321
3304964;;Elite Friendlies;1659898638.388038;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.1;1659898633.666;fila;2.0;1.0;1.09;1.09;1.08;1.07;1.1;1.1;1.11;1.12;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;22.03;720.75;740.31;867.83;602.01;750.99;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3276.1;2918.65;;;;0.0;20220807.0;1.201838321
3304965;;Elite Friendlies;1659898638.388038;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;9.0;1659898633.666;fila;2.0;1.0;11.0;11.0;10.5;10.0;12.5;12.5;13.0;13.5;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;53.83;137.2;76.99;22.42;19.43;15.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3276.1;357.45;;;;0.0;20220807.0;1.201838321
3306061;;Elite Friendlies;1659898693.574974;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.1;1659898691.562;fila;2.0;1.0;1.09;1.09;1.08;1.07;1.1;1.1;1.11;1.12;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;22.03;720.75;740.31;854.6;602.01;729.9;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3334.75;2918.65;;;;0.0;20220807.0;1.201838321
3306062;;Elite Friendlies;1659898693.574974;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.0;1659898691.562;fila;2.0;1.0;11.0;11.0;10.5;10.0;12.5;12.5;13.0;13.5;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;24.51;137.2;76.99;22.42;19.43;15.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3334.75;416.1;;;;0.0;20220807.0;1.201838321
3309471;;Elite Friendlies;1659898843.196671;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.1;1659898837.734;fila;2.0;1.0;1.09;1.09;1.08;1.07;1.1;1.1;1.11;1.12;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;22.03;720.75;740.31;854.6;602.01;729.9;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3337.96;2918.65;;;;0.0;20220807.0;1.201838321
3309472;;Elite Friendlies;1659898843.197672;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.0;1659898837.734;fila;2.0;1.0;11.0;11.0;10.5;10.0;12.5;12.5;13.0;13.5;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;32.0;137.2;76.99;22.42;19.43;15.0;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3337.96;419.31;;;;0.0;20220807.0;1.201838321
3316890;;Elite Friendlies;1659899167.344043;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.1;1659899162.798;fila;2.0;1.0;1.08;1.08;1.07;1.06;1.1;1.1;1.12;1.2;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;44.64;365.4;423.99;21.09;74.78;5.01;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;3819.86;3400.55;;;;0.0;20220807.0;1.201838321
3316891;;Elite Friendlies;1659899167.346544;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.0;1659899162.798;fila;2.0;1.0;10.5;10.5;1.01;;14.0;14.0;15.5;18.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;;;;1.69;3.5;8.66;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;3819.86;419.31;;;;0.0;20220807.0;1.201838321
3317815;;Elite Friendlies;1659899200.765248;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.11;1659899197.922;fila;2.0;1.0;1.09;1.09;1.08;1.07;1.11;1.11;1.12;1.13;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;404.0;454.64;373.68;431.79;462.78;393.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;4243.71;3824.4;;;;0.0;20220807.0;1.201838321
3317816;;Elite Friendlies;1659899200.765248;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.0;1659899197.922;fila;2.0;1.0;10.5;10.5;10.0;9.8;12.0;12.0;12.5;13.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;127.93;14.0;14.0;21.0;18.0;25.13;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;4243.71;419.31;;;;0.0;20220807.0;1.201838321
